"energy","liveness","tempo","speechiness","acousticness","danceability","duration_ms","loudness"
0.699,0.0614,116.029,0.0449,0.0204,0.591,236373,-5.221
0.778,0.271,83.968,0.35,0.0408,0.676,234973,-5.377
0.68,0.153,177.956,0.0358,0.0814,0.448,234347,-5.945
0.866,0.163,163.403,0.254,0.00122,0.615,258587,-5.539
0.741,0.0826,111.963,0.0339,0.0172,0.835,182066,-1.609
0.562,0.135,119.429,0.029,0.327,0.59,227027,-5.8
0.644,0.0821,81.99,0.223,0.0522,0.762,223293,-6.715
0.795,0.114,170.06,0.134,0.0938,0.567,187613,-4.985
0.846,0.11,122.915,0.0288,0.131,0.604,228187,-5.26
0.368,0.192,84.018,0.0524,0.0702,0.744,241307,-6.349
0.703,0.184,170.1,0.193,0.18,0.663,238980,-6.972
0.503,0.0596,93.984,0.0433,0.265,0.622,220853,-6.417
0.511,0.133,96.038,0.0362,0.167,0.739,215360,-7.844
0.973,0.167,114.322,0.0497,0.0511,0.816,242373,-6.008
0.484,0.123,99.992,0.277,0.0241,0.858,202720,-7.448
0.511,0.12,80,0.286,0.0825,0.786,234133,-6.66
0.854,0.0659,133.852,0.0875,0.0303,0.669,219413,-3.829
0.922,0.26,109.847,0.0459,0.000198,0.529,238880,-3.84
0.685,0.098,92.166,0.0356,0.513,0.384,380200,-5.724
0.761,0.041,95.824,0.225,0.067,0.711,243880,-3.04
0.742,0.103,127.91,0.222,0.00376,0.862,228907,-4.722
0.668,0.0772,82.007,0.0446,0.336,0.715,204267,-6.053
0.907,0.445,104.99,0.0485,0.0373,0.69,214227,-5.942
0.454,0.0655,99.99,0.0294,0.352,0.803,192213,-4.802
0.496,0.287,75.974,0.267,0.0398,0.684,259413,-9.317
0.912,0.0567,103.13,0.0608,0.00413,0.559,276707,-6.799
0.571,0.126,83.989,0.0622,0.0569,0.883,241827,-8.411
0.72,0.0535,164.099,0.0273,0.0499,0.513,211533,-4.488
0.746,0.0743,105.253,0.341,0.0071,0.644,240280,-4.941
0.854,0.131,104.864,0.0621,0.306,0.752,174400,-5.551
0.757,0.29,82.038,0.23,0.00647,0.835,274387,-5.029
0.913,0.346,96.184,0.0437,0.0193,0.556,282160,-2.36
0.9,0.117,115.978,0.0607,0.0729,0.565,217840,-3.639
0.853,0.126,122.023,0.0339,0.000684,0.553,231400,-3.668
0.67,0.495,74.007,0.169,0.00798,0.826,226293,-5.559
0.601,0.083,123.009,0.112,0.00882,0.53,215293,-4.364
0.514,0.0906,138.105,0.0265,0.118,0.55,260627,-7.348
0.667,0.167,140.028,0.029,0.27,0.583,233920,-7.351
0.911,0.0582,143.047,0.22,0.141,0.677,244062,-3.158
0.636,0.0511,84.011,0.188,0.000172,0.906,272360,-5.318
0.981,0.083,97.976,0.109,0.0203,0.639,203520,-2.832
0.875,0.113,143.526,0.0488,0.000213,0.309,206587,-4.49
0.801,0.0822,100.013,0.0399,0.00577,0.706,259333,-6.333
0.815,0.414,164.021,0.0276,0.000731,0.441,219320,-4.088
0.406,0.258,143.869,0.0331,0.839,0.591,226973,-8.466
0.947,0.0979,176.798,0.052,0.302,0.446,241680,-6.594
0.872,0.282,152.364,0.101,0.311,0.503,262227,-4.192
0.491,0.0716,119.98,0.161,0.0676,0.936,216000,-10.551
0.933,0.0663,167.976,0.0976,0.201,0.48,206227,-4.874
0.772,0.0603,96.046,0.192,0.358,0.802,215000,-4.893
0.868,0.132,139.896,0.0422,0.00127,0.433,236267,-3.03
0.657,0.0606,135.995,0.288,0.0898,0.505,254093,-7.254
0.902,0.0453,108.756,0.0415,0.0789,0.64,217987,-3.639
0.752,0.141,201.713,0.0478,0.188,0.408,248040,-5.725
0.452,0.0881,169.837,0.0278,0.417,0.386,279827,-7.715
0.649,0.361,137.009,0.04,0.00474,0.68,238920,-4.819
0.567,0.11,174.519,0.0778,0.00407,0.412,186827,-7.1
0.807,0.11,89.996,0.151,0.265,0.751,231867,-3.698
0.58,0.0402,130.691,0.501,0.162,0.628,260893,-6.579
0.837,0.372,140.495,0.0452,0.00941,0.553,208280,-5.608
0.51,0.107,85.964,0.0255,0.184,0.445,224613,-7.57
0.668,0.341,141.03,0.0672,0.298,0.722,247246,-5.142
0.742,0.139,150.067,0.0362,0.142,0.426,244840,-5.678
0.682,0.109,181.64,0.0289,0.357,0.445,235280,-6.686
0.757,0.0745,93.02,0.0253,0.277,0.562,263027,-3.945
0.608,0.283,78.606,0.0311,0.564,0.434,240267,-4.281
0.6,0.0712,125.04,0.0685,0.106,0.951,218573,-4.675
0.549,0.109,139.945,0.0246,0.272,0.557,234307,-6.674
0.882,0.0928,115.997,0.0414,0.0126,0.743,188387,-5.264
0.55,0.0649,78.02,0.341,0.106,0.826,203760,-6.924
0.954,0.323,172.145,0.0763,2.05e-05,0.322,216493,-3.51
0.618,0.331,119.984,0.108,0.109,0.793,258800,-8.664
0.479,0.088,81.998,0.0278,0.633,0.675,209493,-9.87
0.815,0.12,146.934,0.0376,0.0154,0.548,273733,-4.389
0.564,0.107,86.948,0.235,0.304,0.654,222000,-7.186
0.696,0.121,135.961,0.0303,0.0704,0.583,213733,-3.904
0.414,0.107,128.013,0.0729,0.637,0.68,229893,-7.009
0.646,0.297,80.945,0.0323,0.0845,0.532,223760,-6.487
0.857,0.128,144.129,0.0455,0.0518,0.539,312533,-5.924
0.89,0.342,131.684,0.037,0.0294,0.522,230573,-3.766
0.85,0.0662,109.002,0.0292,0.0771,0.647,236840,-3.464
0.173,0.243,113.882,0.0356,0.928,0.445,195773,-11.068
0.62,0.0831,129.37,0.416,0.016,0.64,252653,-5.931
0.775,0.303,174.838,0.0478,0.0294,0.539,170960,-5.075
0.689,0.304,146.496,0.135,0.083,0.724,246333,-5.922
0.618,0.101,76.019,0.301,0.0847,0.886,230960,-5.734
0.815,0.0963,122.097,0.0416,0.0138,0.635,203253,-5.553
0.87,0.0798,146.882,0.0413,0.0707,0.494,201667,-4.33
0.751,0.0984,119.566,0.0517,0.0041,0.315,228880,-5.74
0.729,0.119,83.989,0.0347,0.000107,0.693,278453,-8.281
0.589,0.106,119.955,0.152,0.106,0.829,240000,-5.297
0.732,0.118,103.691,0.0459,0.00922,0.946,229360,-6.38
0.795,0.536,146.747,0.144,0.354,0.729,176880,-4.579
0.637,0.0911,181.704,0.367,0.404,0.553,251547,-3.912
0.86,0.317,176.027,0.0559,0.111,0.69,204520,-2.622
0.648,0.138,102.399,0.0522,0.248,0.786,208653,-8.317
0.643,0.387,86.961,0.129,0.0219,0.623,228360,-5.789
0.885,0.0528,100.014,0.0641,0.000851,0.686,194186,-4.947
0.751,0.104,106.888,0.323,0.00642,0.857,237667,-7.086
0.961,0.078,114.492,0.139,0.00494,0.616,180267,-3.144
0.729,0.11,188.017,0.0307,0.0152,0.435,256600,-4.818
0.948,0.329,127.797,0.077,0.216,0.53,178667,-2.326
0.741,0.413,83.213,0.484,0.235,0.399,128640,-8.987
0.522,0.221,82.994,0.251,0.0357,0.863,270933,-7.254
0.592,0.202,94.933,0.262,0.273,0.699,207187,-8.298
0.547,0.196,139.53,0.39,0.00515,0.648,214960,-6.586
0.457,0.125,119.646,0.034,0.148,0.616,245947,-6.761
0.633,0.225,87.26,0.251,0.119,0.605,229040,-5.899
0.91,0.136,116.96,0.0358,0.0233,0.681,211907,-5.22
0.482,0.387,100.957,0.102,0.0246,0.85,229867,-6.684
0.625,0.227,139.885,0.0288,0.124,0.519,220360,-3.736
0.64,0.158,106.995,0.12,0.0556,0.962,274440,-5.987
0.368,0.193,145.171,0.0688,0.00544,0.731,265333,-10.38
0.385,0.175,103.73,0.0262,0.874,0.557,259733,-7.835
0.638,0.0584,100.504,0.0239,0.331,0.742,211893,-4.332
0.244,0.106,117.108,0.0374,0.767,0.598,339569,-8.003
0.682,0.17,81.016,0.0291,0.376,0.637,158707,-4.632
0.942,0.667,143.85,0.0466,4e-04,0.453,193653,-4.256
0.923,0.746,153.659,0.169,0.0109,0.646,213067,-3.108
0.422,0.14,160.041,0.0849,0.00315,0.655,248427,-12.824
0.859,0.0931,93.78,0.19,0.0349,0.697,222387,-5.306
0.518,0.106,76.572,0.0302,0.665,0.359,226493,-3.537
0.599,0.0555,145.185,0.197,0.206,0.734,219867,-8.462
0.703,0.0889,159.856,0.0338,0.0606,0.459,187213,-5.294
0.428,0.161,139.9,0.0268,0.115,0.458,195493,-7.835
0.699,0.0917,92.939,0.384,0.0223,0.638,207627,-5.54
0.688,0.111,123.929,0.223,0.12,0.8,326960,-5.987
0.877,0.136,145.919,0.0292,0.000932,0.513,258920,-3.756
0.72,0.221,121.984,0.0503,0.0138,0.81,246560,-4.793
0.818,0.622,191.917,0.0643,0.0034,0.592,153053,-3.33
0.824,0.163,161.977,0.0794,0.00898,0.499,229093,-4.741
0.551,0.0778,79.995,0.052,0.289,0.652,207507,-6.299
0.462,0.111,85.973,0.0269,0.443,0.497,246547,-6.705
0.584,0.07,157.229,0.161,0.0157,0.669,237960,-7.546
0.79,0.246,93.828,0.0319,0.0321,0.474,254333,-4.012
0.92,0.337,126.998,0.0287,0.00687,0.628,185800,-3.252
0.705,0.613,138.559,0.177,0.00836,0.818,222640,-6.679
0.705,0.872,145.062,0.216,0.00512,0.755,268267,-7.105
0.635,0.48,82.21,0.0632,0.161,0.675,247053,-5.356
0.803,0.0748,117,0.151,0.145,0.95,213066,-4.195
0.439,0.0932,77.499,0.428,0.0351,0.891,224253,-7.994
0.523,0.21,127.955,0.0348,0.413,0.755,210129,-7.002
0.883,0.422,100.004,0.208,0.022,0.947,180493,-6.306
0.628,0.282,106.328,0.141,0.0949,0.833,286187,-7.041
0.625,0.185,83.024,0.373,0.00447,0.781,282093,-9.139
0.943,0.225,123.759,0.108,0.399,0.536,240093,-5.317
0.781,0.135,166.797,0.267,0.00391,0.867,274227,-4.459
0.646,0.0912,124.992,0.0497,0.00364,0.64,336880,-7.572
0.709,0.107,131.032,0.0768,0.153,0.806,264920,-3.995
0.73,0.253,74.89,0.355,0.0529,0.535,281133,-5.574
0.529,0.109,139.802,0.0265,0.111,0.478,247800,-5.164
0.594,0.228,143.52,0.162,0.0679,0.704,212428,-7.335
0.78,0.48,88.016,0.0332,0.211,0.41,272347,-5.391
0.517,0.0782,114.05,0.0278,0.0967,0.657,196507,-9.645
0.73,0.408,80.682,0.267,0.0123,0.469,263547,-4.846
0.625,0.0484,167.975,0.027,0.203,0.483,269667,-3.848
0.693,0.0399,96.052,0.259,0.128,0.51,208107,-7.424
0.864,0.335,133.295,0.0335,0.0956,0.788,238467,-5.767
0.468,0.112,133.789,0.0286,0.0817,0.497,257693,-8.182
0.329,0.081,99.991,0.108,0.088,0.722,230713,-11.617
0.592,0.0935,113.228,0.0298,0.00174,0.486,213267,-5.176
0.478,0.0997,128.047,0.112,0.619,0.811,230973,-7.169
0.776,0.0888,93.941,0.0308,0.184,0.658,187067,-5.651
0.92,0.115,153.986,0.0489,0.0303,0.274,189440,-4.096
0.968,0.423,125.04,0.0396,0.000248,0.541,311813,-4.129
0.499,0.239,84.045,0.0442,0.00123,0.671,280013,-7.766
0.853,0.0893,128.142,0.0253,0.0767,0.621,229413,-5.735
0.541,0.33,85.595,0.0722,0.248,0.358,327693,-4.237
0.702,0.124,94.857,0.181,0.055,0.736,203733,-8.437
0.819,0.187,175.711,0.161,0.107,0.542,196093,-3.735
0.472,0.091,139.974,0.066,0.027,0.841,201440,-7.917
0.652,0.112,120.003,0.0907,0.00613,0.875,273173,-3.536
0.814,0.0972,104.98,0.0314,0.023,0.546,285653,-5.146
0.577,0.102,80.02,0.0228,0.0587,0.585,282720,-5.752
0.743,0.161,128.012,0.0371,0.0335,0.706,179427,-2.988
0.43,0.665,87.031,0.237,0.0121,0.526,252933,-12.619
0.907,0.318,130.046,0.0666,2.61e-05,0.492,228920,-3.537
0.609,0.0793,147.774,0.0267,0.188,0.514,234293,-5.034
0.431,0.108,145.855,0.029,0.149,0.646,254573,-9.287
0.852,0.16,132.255,0.0629,0.571,0.55,204951,-2.211
0.49,0.11,134.143,0.147,0.21,0.766,232840,-6.553
0.581,0.137,148.47,0.0806,0.00658,0.704,225280,-8.619
0.822,0.0298,104.95,0.0379,0.0374,0.62,283560,-3.546
0.311,0.164,139.878,0.0287,0.412,0.487,261267,-9.901
0.671,0.645,117.991,0.303,0.341,0.913,241587,-7.385
0.405,0.365,100.02,0.0278,0.291,0.733,240884,-8.74
0.588,0.108,87.448,0.0271,0.00419,0.421,251480,-5.016
0.592,0.0761,81.536,0.188,0.14,0.575,204693,-8.782
0.479,0.236,100.084,0.122,0.0256,0.809,207840,-8.005
0.79,0.076,89.319,0.24,0.207,0.494,219000,-5.165
0.633,0.111,90.024,0.103,0.171,0.827,239351,-5.346
0.708,0.125,97.514,0.0372,0.0766,0.645,255480,-6.456
0.889,0.197,90.048,0.0382,0.00165,0.548,198973,-4.682
0.641,0.0944,98.974,0.201,0.000228,0.768,246960,-8.32
0.89,0.0769,110.958,0.0395,0.00509,0.571,234147,-1.6
0.806,0.0925,168.077,0.0364,0.525,0.485,230373,-5.476
0.783,0.123,100.011,0.0427,0.0297,0.74,212893,-5.367
0.583,0.111,86.063,0.0275,0.108,0.539,328093,-4.935
0.652,0.206,95.015,0.18,0.000235,0.834,230133,-7.899
0.59,0.124,111.739,0.0327,0.32,0.545,306320,-6.693
0.426,0.131,129.644,0.0289,0.516,0.613,217947,-6.418
0.812,0.0493,125.462,0.107,0.0324,0.901,227893,-7.039
0.72,0.36,112.021,0.0273,0.0302,0.705,189280,-3.49
0.913,0.0813,139.941,0.0376,0.00159,0.605,230960,-4.345
0.647,0.0671,92.046,0.248,0.0283,0.763,247827,-5.699
0.375,0.147,175.241,0.0299,0.652,0.328,251867,-8.784
0.534,0.106,60.007,0.204,0.0951,0.765,266560,-6.315
0.74,0.129,118.293,0.0448,0.00192,0.558,301573,-6.22
0.783,0.123,100.011,0.0427,0.0297,0.74,212893,-5.367
0.789,0.141,120.953,0.041,0.00143,0.585,238733,-2.834
0.697,0.255,133.177,0.357,0.0339,0.585,225187,-6.126
0.735,0.107,164.059,0.0432,0.0771,0.493,221440,-6.012
0.827,0.301,167.086,0.0362,0.000659,0.29,493400,-3.451
0.635,0.0808,96.99,0.0816,0.0322,0.734,216360,-7.03
0.675,0.0793,151.444,0.198,0.0864,0.816,247453,-8.23
0.646,0.121,112.228,0.0303,0.00136,0.492,253933,-5.334
0.529,0.194,67.03,0.201,0.439,0.653,215867,-6.481
0.741,0.114,131,0.0334,0.00165,0.662,188960,-5.406
0.916,0.176,89.918,0.0608,0.0916,0.455,208213,-3.824
0.936,0.0926,148.112,0.0917,0.00108,0.33,222587,-3.66
0.918,0.0289,110.02,0.0887,0.38,0.92,199907,-2.072
0.754,0.208,141.671,0.0302,0.373,0.552,290933,-5.888
0.401,0.127,82.942,0.382,0.657,0.446,233440,-11.232
0.877,0.14,92.165,0.264,0.257,0.69,329627,-4.074
0.765,0.0509,83.916,0.0521,0.113,0.499,232707,-4.148
0.909,0.373,115.034,0.0321,0.0782,0.684,195280,-3.797
0.96,0.209,125.921,0.104,0.0142,0.356,204733,-3.487
0.932,0.46,130.923,0.0672,0.00836,0.686,239773,-2.724
0.55,0.0644,100.813,0.372,0.0628,0.905,211320,-7.558
0.858,0.23,119.019,0.0404,0.289,0.668,227893,-3.63
0.805,0.274,159.79,0.309,0.0087,0.695,243624,-6.172
0.795,0.323,95.026,0.052,0.423,0.654,260067,-5.25
0.899,0.0928,85.844,0.108,0.0317,0.622,226346,-3.139
0.584,0.235,125.802,0.197,0.286,0.605,245400,-7.043
0.942,0.126,129.955,0.07,0.00092,0.377,254973,-4.543
0.85,0.116,102.265,0.0582,0.313,0.59,216733,-4.419
0.495,0.201,126.12,0.0332,0.0584,0.749,230507,-8.456
0.67,0.189,90.522,0.197,0.0163,0.82,226013,-9.422
0.881,0.0676,96.651,0.232,0.2,0.586,210293,-3.208
0.708,0.331,96.87,0.337,0.0371,0.696,237707,-6.953
0.803,0.201,96.808,0.258,0.244,0.658,233400,-3.742
0.665,0.104,81.242,0.204,0.351,0.485,269160,-5.065
0.253,0.091,90.184,0.0259,0.827,0.582,277000,-11.43
0.898,0.0746,123.085,0.0567,0.00491,0.523,287907,-6.765
0.8,0.179,117.955,0.0303,0.0172,0.617,262187,-4.669
0.785,0.302,78.012,0.301,0.00602,0.667,267720,-6.005
0.881,0.597,102.517,0.191,0.00803,0.88,196653,-5.143
0.538,0.105,136.518,0.045,0.000204,0.7,237733,-5.952
0.449,0.0902,108.802,0.0596,0.681,0.717,257427,-9.688
0.834,0.107,184.296,0.0604,0.03,0.367,232360,-4.52
0.454,0.107,103.93,0.0255,0.614,0.687,236000,-9.379
0.589,0.0768,133.631,0.0331,0.231,0.437,239587,-4.834
0.342,0.0908,186.162,0.0327,0.875,0.208,239813,-8.702
0.496,0.0697,128.29,0.0506,0.000298,0.8,256347,-7.135
0.779,0.37,167.172,0.0514,0.0437,0.281,239173,-5.104
0.981,0.199,101.81,0.132,0.00599,0.554,256720,-2.645
0.297,0.125,141.171,0.0459,0.72,0.7,323920,-9.99
0.985,0.0666,128.006,0.0885,0.0187,0.595,211680,-4.337
0.601,0.108,108.087,0.0719,0.527,0.8,179000,-5.7
0.413,0.0701,100.039,0.0852,0.0587,0.903,221160,-4.635
0.749,0.0485,89.144,0.117,0.288,0.564,223707,-5.8
0.426,0.104,98.891,0.0277,0.289,0.585,257387,-10.119
0.865,0.529,118.004,0.0286,0.0015,0.57,273507,-4.122
0.827,0.301,167.086,0.0362,0.000659,0.29,493400,-3.451
0.746,0.338,186.118,0.101,0.17,0.563,258667,-4.832
0.896,0.336,98.738,0.0414,0.0176,0.805,231773,-2.53
0.513,0.107,102.017,0.347,0.00112,0.933,179160,-13.203
0.913,0.527,90.985,0.306,0.283,0.727,259933,-5.571
0.83,0.181,116.677,0.0549,0.146,0.422,278240,-4.037
0.673,0.323,120.02,0.228,0.144,0.822,245107,-6.141
0.785,0.123,99.975,0.204,0.122,0.807,206400,-4.947
0.689,0.383,100.03,0.297,0.00189,0.523,255520,-6.364
0.525,0.172,87.042,0.0483,0.224,0.677,198880,-9.404
0.701,0.0931,159.958,0.0295,0.0298,0.446,237000,-4.179
0.606,0.119,159.575,0.0311,0.376,0.386,297480,-6.267
0.569,0.373,97.927,0.43,0.0248,0.581,208655,-7.978
0.534,0.1,90.067,0.0493,0.341,0.62,235800,-7.866
0.559,0.125,105.021,0.0265,0.247,0.764,183720,-7.153
0.48,0.081,122.005,0.143,0.0468,0.843,236000,-7.031
0.874,0.251,103.98,0.0308,0.143,0.665,198960,-4.082
0.882,0.186,139.966,0.0394,0.000784,0.546,206160,-4.019
0.901,0.117,117.943,0.0571,0.00545,0.582,204533,-3.044
0.593,0.0979,94.364,0.0916,0.163,0.622,249093,-8.352
0.666,0.291,97.054,0.251,0.242,0.921,214227,-4.856
0.745,0.198,98.022,0.0406,0.0255,0.863,236213,-2.718
0.946,0.0416,125.085,0.332,0.115,0.636,238747,-4.683
0.381,0.0875,106.034,0.0265,0.715,0.619,291973,-12.416
0.496,0.0655,148.06,0.0317,0.0337,0.501,324920,-9.469
0.77,0.41,173.787,0.265,0.0189,0.502,198787,-6.046
0.51,0.3,75.039,0.0432,0.098,0.649,225293,-8.329
0.575,0.111,139.461,0.0333,0.449,0.594,201493,-6.439
0.904,0.0587,118.948,0.0434,0.0167,0.647,249107,-5.193
0.951,0.273,146.096,0.409,0.0318,0.478,274467,-4.159
0.736,0.0347,85.1,0.0615,0.0743,0.727,256000,-6.203
0.806,0.119,110.086,0.0623,0.027,0.817,224640,-4.606
0.512,0.0979,85.012,0.37,0.00273,0.901,283387,-6.468
0.638,0.0321,95.963,0.0595,0.0804,0.795,203360,-4.829
0.547,0.146,73.396,0.0261,0.414,0.398,230880,-6.846
0.963,0.0746,170.224,0.077,0.662,0.637,141947,-3.808
0.666,0.0335,195.13,0.435,0.0496,0.578,235533,-7.1
0.451,0.0524,73.209,0.0761,0.309,0.707,236747,-10.38
0.66,0.0825,83.914,0.17,0.0496,0.779,243506,-4.854
0.516,0.207,120.072,0.04,0.0937,0.741,280693,-6.315
0.884,0.434,121.007,0.0372,0.394,0.612,156893,-3.92
0.365,0.133,144.871,0.0276,0.548,0.523,210973,-8.977
0.398,0.0851,134.716,0.0266,0.812,0.459,254351,-7.993
0.132,0.0873,67.011,0.0807,0.929,0.469,281467,-14.001
0.784,0.0704,88.11,0.0575,0.0752,0.594,244867,-5.237
0.701,0.144,112.965,0.173,0.0374,0.933,236480,-5.603
0.562,0.0968,86.01,0.0578,0.111,0.779,283360,-7.031
0.678,0.182,83.976,0.248,0.242,0.592,250760,-4.411
0.759,0.628,97.084,0.12,0.0218,0.741,225533,-5.096
0.684,0.125,102.041,0.0288,0.0593,0.695,257133,-5.403
0.862,0.133,154.746,0.0695,0.00791,0.423,217760,-5.13
0.433,0.178,135.948,0.0265,0.693,0.599,226680,-6.336
0.622,0.103,91.989,0.215,0.187,0.881,266067,-4.149
0.501,0.429,139.861,0.22,0.0541,0.675,260600,-6.183
0.657,0.0274,89.985,0.0489,0.086,0.661,214227,-4.269
0.75,0.0447,82.075,0.0301,0.167,0.382,252267,-3.251
0.4,0.151,96.938,0.0241,0.459,0.598,203546,-10.054
0.584,0.0848,111.966,0.034,0.0162,0.808,255573,-4.469
0.419,0.0814,77.5,0.369,0.0446,0.873,325787,-6.796
0.891,0.141,98.579,0.257,0.0298,0.759,216707,-2.983
0.824,0.662,185.217,0.0478,0.294,0.448,206720,-5.508
0.747,0.0449,118.054,0.0333,0.0369,0.655,239400,-4.41
0.38,0.936,121.62,0.0312,0.766,0.532,304600,-11.008
0.951,0.157,93.974,0.033,0.00194,0.557,214400,-3.003
0.803,0.546,107.005,0.156,0.0601,0.685,205280,-4.251
0.651,0.134,171.463,0.257,0.0749,0.582,270747,-4.971
0.84,0.184,176.473,0.467,0.0386,0.523,278533,-2.591
0.93,0.167,185.287,0.0518,0.000374,0.342,212253,-3.699
0.512,0.187,84.891,0.0761,0.00635,0.684,254200,-10.061
0.794,0.0711,96.013,0.0557,0.335,0.855,192573,-6.498
0.774,0.0988,112.608,0.0327,0.0258,0.624,232800,-6.873
0.621,0.259,94.553,0.0394,0.071,0.601,186307,-5.662
0.802,0.13,121.933,0.0369,0.566,0.656,177307,-3.244
0.26,0.135,135.922,0.0321,0.226,0.557,204467,-15.062
0.647,0.298,102.017,0.0491,0.0277,0.826,223000,-6.306
0.765,0.323,115.979,0.0265,0.231,0.787,204827,-6.331
0.724,0.162,150.192,0.242,7.68e-05,0.838,320187,-6.9
0.858,0.067,173.255,0.0963,0.0134,0.421,206773,-4.535
0.507,0.0465,86.412,0.118,0.257,0.662,223440,-8.238
0.942,0.383,136.044,0.0776,0.0696,0.676,221227,-2.586
0.907,0.151,118.944,0.0722,0.00808,0.815,241920,-5.301
0.772,0.0525,92.584,0.152,0.284,0.662,270907,-4.941
0.759,0.321,136.045,0.0279,0.0627,0.604,269893,-4.822
0.678,0.182,83.976,0.248,0.242,0.592,250760,-4.411
0.831,0.141,139.946,0.0613,0.000153,0.391,194520,-3.892
0.578,0.0821,105.987,0.0467,0.231,0.878,243133,-7.572
0.619,0.134,120.125,0.199,0.00408,0.586,261320,-6.116
0.78,0.0802,93.126,0.365,0.248,0.727,260560,-5.951
0.767,0.334,133.929,0.172,0.0267,0.748,222200,-7.806
0.908,0.137,140.018,0.0649,0.0196,0.439,246827,-4.08
0.792,0.288,157.993,0.199,0.0636,0.74,281827,-3.433
0.619,0.273,120.999,0.0522,0.0693,0.963,248600,-3.921
0.552,0.0801,151.986,0.0345,0.443,0.597,279573,-9.422
0.887,0.126,132.759,0.0499,0.000429,0.464,271240,-4.65
0.418,0.15,119.976,0.194,0.0196,0.9,191693,-7.365
0.643,0.0988,93.006,0.0759,0.0527,0.928,215907,-5.48
0.664,0.114,139.933,0.0348,0.0672,0.55,270000,-7.161
0.871,0.23,181.909,0.122,0.125,0.528,228467,-8.01
0.968,0.228,103.891,0.064,0.000118,0.578,191373,-3.745
0.8,0.0488,131.041,0.211,0.13,0.803,210840,-4.915
0.803,0.0971,84.032,0.152,0.0029,0.721,282227,-6.559
0.69,0.411,121.474,0.0432,0.109,0.739,211533,-4.625
0.845,0.106,95.199,0.0369,0.00184,0.5,212045,-5.015
0.346,0.106,123.869,0.311,0.536,0.556,246773,-9.809
0.718,0.131,109.434,0.0259,0.0734,0.682,212027,-5.891
0.793,0.106,172.015,0.0418,0.0531,0.514,208733,-4.905
0.91,0.304,83.028,0.282,0.34,0.713,268960,-5.586
0.77,0.0715,99.165,0.226,0.00249,0.646,236133,-6.596
0.919,0.0475,126.311,0.519,0.091,0.7,251653,-3.53
0.945,0.281,95.991,0.0537,0.195,0.687,240973,-2.82
0.622,0.139,123.756,0.0342,0.0117,0.444,258333,-2.721
0.878,0.337,119.955,0.0665,0.000246,0.607,193000,-4.422
0.791,0.124,153.026,0.0597,0.00315,0.481,273040,-5.456
0.668,0.134,98.956,0.279,0.126,0.777,215427,-8.36
0.936,0.372,170.134,0.0712,0.00165,0.419,242413,-2.411
0.975,0.104,138.005,0.0824,0.000123,0.5,197160,-3.176
0.797,0.282,90.907,0.0305,0.154,0.575,214827,-5.2
0.815,0.27,147.974,0.0368,6.06e-05,0.451,194227,-5.55
0.749,0.557,132.375,0.418,0.0827,0.786,415733,-8.154
0.901,0.0585,118.378,0.0384,0.0437,0.515,239853,-3.063
0.844,0.373,150.09,0.311,0.0582,0.865,205120,-4.946
0.988,0.368,186.113,0.0639,2.64e-05,0.38,176346,-2.042
0.621,0.299,91.01,0.0298,0.737,0.762,230067,-6.221
0.465,0.125,127.932,0.0317,0.559,0.664,284160,-9.711
0.626,0.269,90.966,0.0287,0.414,0.59,234547,-7.304
0.825,0.109,91.083,0.0597,0.358,0.648,190560,-3.516
0.811,0.186,104.97,0.137,0.0983,0.784,217213,-2.218
0.903,0.304,161.992,0.0397,0.052,0.511,227267,-3.163
0.567,0.103,89.979,0.103,0.0355,0.823,235067,-4.392
0.737,0.0696,177.9,0.0297,9.4e-06,0.373,186893,-5.282
0.712,0.399,101.43,0.336,0.0666,0.531,197277,-4.887
0.859,0.118,95.034,0.0372,0.0556,0.714,206200,-4.634
0.445,0.104,118.393,0.106,0.603,0.609,228707,-9.129
0.643,0.16,82.95,0.0293,0.0134,0.473,232800,-4.67
0.862,0.0824,91.91,0.0679,0.378,0.664,227347,-5.403
0.583,0.0668,163.315,0.0455,0.0958,0.62,337840,-5.742
0.849,0.0909,100.021,0.0303,0.108,0.579,196907,-5.218
0.895,0.141,131.962,0.0355,0.0594,0.587,229533,-3.166
0.882,0.303,122.945,0.0724,0.148,0.655,214800,-3.301
0.731,0.15,85.984,0.237,0.053,0.858,214213,-7.224
0.938,0.0612,168.417,0.238,0.0164,0.602,240000,-3.378
0.717,0.904,123.988,0.0279,0.0127,0.656,196760,-4.871
0.432,0.069,94.017,0.188,0.0119,0.867,225319,-7.466
0.802,0.103,174.039,0.104,0.0535,0.5,217440,-4.205
0.795,0.0807,199.828,0.0413,0.0109,0.575,267320,-5.699
0.56,0.0873,104.045,0.053,0.598,0.651,373773,-7.012
0.243,0.123,127.89,0.0338,0.262,0.682,234451,-14.249
0.791,0.0388,105.018,0.112,0.0183,0.894,250373,-4.699
0.725,0.0882,84.57,0.076,0.0111,0.791,201000,-4.244
0.568,0.223,138.107,0.0285,0.0788,0.497,239000,-7.67
0.733,0.0675,172.925,0.34,0.526,0.711,248200,-4.96
0.682,0.0351,106.279,0.0361,0.0405,0.677,192107,-6.879
0.922,0.0855,137.977,0.0381,0.0714,0.557,188613,-3.642
0.676,0.136,104.545,0.0371,0.000423,0.278,237027,-8.821
